wpath|transcript
/data/TORGO/dysarthric/F04_1_0156.wav|cheer
/data/TORGO/dysarthric/M02_1_0189.wav|light
/data/TORGO/dysarthric/M04_2_0192.wav|white
/data/TORGO/dysarthric/F03_1_0179.wav|he will allow a rare lie
/data/TORGO/dysarthric/M05_2_0025.wav|galore
/data/TORGO/dysarthric/F04_1_0171.wav|sweet
/data/TORGO/dysarthric/F03_1_0053.wav|you wished to know all about my grandfather
/data/TORGO/dysarthric/F01_1_0048.wav|fair
/data/TORGO/dysarthric/F03_2_0041.wav|slip
/data/TORGO/dysarthric/M04_2_0174.wav|we gathered shells on the beach
/data/TORGO/dysarthric/F04_1_0054.wav|goat
/data/TORGO/dysarthric/F04_2_0180.wav|kilo
/data/TORGO/dysarthric/M01_2_3_0278.wav|both injuries were to the same leg
/data/TORGO/dysarthric/M04_2_0161.wav|group
/data/TORGO/dysarthric/F03_1_0196.wav|they carried me off on the stretcher
/data/TORGO/dysarthric/F01_1_0072.wav|sheet
/data/TORGO/dysarthric/M05_2_0050.wav|error
/data/TORGO/dysarthric/F03_3_0138.wav|slicker
/data/TORGO/dysarthric/M02_2_0240.wav|sitter
/data/TORGO/dysarthric/M04_2_0253.wav|this was easy for us
/data/TORGO/dysarthric/M05_2_0228.wav|seven
/data/TORGO/dysarthric/F03_2_0004.wav|droop
/data/TORGO/dysarthric/M01_2_3_0116.wav|near
/data/TORGO/dysarthric/F04_2_0236.wav|him
/data/TORGO/dysarthric/M02_2_0114.wav|vat
/data/TORGO/dysarthric/F03_2_0136.wav|pit
/data/TORGO/dysarthric/M01_2_3_0227.wav|the box contained three sweaters
/data/TORGO/dysarthric/M05_2_0365.wav|its fun to roast marshmallows on a gas burner
/data/TORGO/dysarthric/M03_2_0325.wav|liar
/data/TORGO/dysarthric/F04_2_0244.wav|we have an excellent team
/data/TORGO/dysarthric/M03_2_0185.wav|why yell or worry over silly items
/data/TORGO/dysarthric/M05_2_0045.wav|urgent
/data/TORGO/dysarthric/M02_1_0057.wav|lead
/data/TORGO/dysarthric/M05_2_0074.wav|write
/data/TORGO/dysarthric/M05_2_0119.wav|slip
/data/TORGO/dysarthric/F03_1_0150.wav|the train approached the depot slowly
/data/TORGO/dysarthric/F03_3_0103.wav|dice
/data/TORGO/dysarthric/M05_1_0016.wav|bit
/data/TORGO/dysarthric/F03_3_0168.wav|see
/data/TORGO/dysarthric/F03_3_0128.wav|rock
/data/TORGO/dysarthric/M05_2_0081.wav|briar
/data/TORGO/dysarthric/F03_2_0098.wav|the museum hires musicians every evening
/data/TORGO/dysarthric/M02_1_0199.wav|slay
/data/TORGO/dysarthric/F04_2_0053.wav|are your grades higher or lower than nancys
/data/TORGO/dysarthric/F03_3_0169.wav|tango
/data/TORGO/dysarthric/M05_2_0144.wav|top
/data/TORGO/dysarthric/M02_2_0204.wav|if you are losing water replace it immediately
/data/TORGO/dysarthric/M04_2_0038.wav|the quick brown fox jumps over the lazy dog
/data/TORGO/dysarthric/F01_1_0075.wav|warm
/data/TORGO/dysarthric/M02_1_0064.wav|knee
/data/TORGO/dysarthric/M04_1_0090.wav|bit
/data/TORGO/dysarthric/M02_2_0206.wav|league
/data/TORGO/dysarthric/M05_1_0062.wav|you wished to know all about my grandfather
/data/TORGO/dysarthric/F04_2_0100.wav|six
/data/TORGO/dysarthric/M02_2_0085.wav|white
/data/TORGO/dysarthric/F04_1_0118.wav|feet
/data/TORGO/dysarthric/M03_2_0058.wav|train
/data/TORGO/dysarthric/M01_2_3_0183.wav|sergeant
/data/TORGO/dysarthric/M01_2_3_0097.wav|briar
/data/TORGO/dysarthric/M01_2_3_0248.wav|spit
/data/TORGO/dysarthric/M01_1_0016.wav|bit
/data/TORGO/dysarthric/M04_2_0152.wav|steer
/data/TORGO/dysarthric/F03_1_0143.wav|ate
/data/TORGO/dysarthric/M05_1_0101.wav|grandfather likes to be modern in his language
/data/TORGO/dysarthric/M02_1_0203.wav|she is thinner than i am
/data/TORGO/dysarthric/M05_2_0266.wav|reek
/data/TORGO/dysarthric/F03_2_0020.wav|the islands are sparsely populated
/data/TORGO/dysarthric/F04_1_0178.wav|three
/data/TORGO/dysarthric/M02_1_0120.wav|trade
/data/TORGO/dysarthric/M01_2_3_0090.wav|lip
/data/TORGO/dysarthric/M03_2_0033.wav|bat
/data/TORGO/dysarthric/F03_2_0093.wav|golf
/data/TORGO/dysarthric/M05_2_0190.wav|juliet
/data/TORGO/dysarthric/F04_2_0105.wav|hat
/data/TORGO/dysarthric/M04_1_0027.wav|floor
/data/TORGO/dysarthric/M02_1_0025.wav|chair
/data/TORGO/dysarthric/F03_2_0001.wav|fear
/data/TORGO/dysarthric/F03_2_0153.wav|it was a good win for us
/data/TORGO/dysarthric/F03_1_0171.wav|write
/data/TORGO/dysarthric/F03_1_0030.wav|except in the winter when the ozone or snow or ice prevents
/data/TORGO/dysarthric/M02_1_0218.wav|prior
/data/TORGO/dysarthric/F04_1_0129.wav|pile
/data/TORGO/dysarthric/M02_1_0174.wav|they carried me off on the stretcher
/data/TORGO/dysarthric/M03_2_0173.wav|ate
/data/TORGO/dysarthric/F04_1_0079.wav|read
/data/TORGO/dysarthric/M04_1_0050.wav|swore
/data/TORGO/dysarthric/F01_1_0126.wav|he dresses himself in an ancient black frock coat
/data/TORGO/dysarthric/M03_2_0400.wav|we bought a brown chair
/data/TORGO/dysarthric/M03_2_0108.wav|left
/data/TORGO/dysarthric/M03_2_0326.wav|lair
/data/TORGO/dysarthric/F04_2_0119.wav|nothing has been done yet to take advantage of the enabling legislation
/data/TORGO/dysarthric/M03_2_0063.wav|knee
/data/TORGO/dysarthric/F04_1_0078.wav|rate
/data/TORGO/dysarthric/M01_2_3_0216.wav|written
/data/TORGO/dysarthric/F04_1_0134.wav|charlie
/data/TORGO/dysarthric/M01_2_3_0199.wav|juliet
/data/TORGO/dysarthric/M05_2_0104.wav|near
/data/TORGO/dysarthric/M01_2_3_0078.wav|she is thinner than i am
/data/TORGO/dysarthric/M03_2_0051.wav|stubble
/data/TORGO/dysarthric/M02_1_0027.wav|the
/data/TORGO/dysarthric/F04_2_0109.wav|carl lives in a lively home
/data/TORGO/dysarthric/M04_2_0041.wav|trade
/data/TORGO/dysarthric/M05_2_0183.wav|hat
/data/TORGO/dysarthric/M01_2_3_0235.wav|the museum hires musicians every evening
/data/TORGO/dysarthric/F03_3_0180.wav|catch
/data/TORGO/dysarthric/M02_2_0235.wav|the owners regularly look for plumbing leaks
/data/TORGO/dysarthric/M03_2_0096.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/F03_2_0140.wav|hitting
/data/TORGO/dysarthric/F04_1_0121.wav|down
/data/TORGO/dysarthric/M04_1_0058.wav|go
/data/TORGO/dysarthric/M02_2_0172.wav|nine
/data/TORGO/dysarthric/M05_1_0007.wav|up
/data/TORGO/dysarthric/F04_1_0169.wav|tile
/data/TORGO/dysarthric/M04_1_0077.wav|but he always answers banana oil
/data/TORGO/dysarthric/M05_2_0127.wav|fear
/data/TORGO/dysarthric/F03_3_0090.wav|aluminum silverware can often be flimsy
/data/TORGO/dysarthric/M03_2_0135.wav|jane may earn more money by working hard
/data/TORGO/dysarthric/M01_2_3_0036.wav|pile
/data/TORGO/dysarthric/M03_2_0091.wav|slip
/data/TORGO/dysarthric/F04_2_0238.wav|ham
/data/TORGO/dysarthric/M03_2_0377.wav|there is a treehouse up above
/data/TORGO/dysarthric/F03_3_0162.wav|night after night they received annoying phone calls
/data/TORGO/dysarthric/F03_1_0057.wav|train
/data/TORGO/dysarthric/F03_1_0135.wav|i looked up and noticed two old men
/data/TORGO/dysarthric/M05_2_0308.wav|rock
/data/TORGO/dysarthric/M01_2_3_0172.wav|bit
/data/TORGO/dysarthric/M03_2_0286.wav|a roll of wire lay near the wall
/data/TORGO/dysarthric/M03_2_0345.wav|written
/data/TORGO/dysarthric/F04_2_0196.wav|leak
/data/TORGO/dysarthric/M05_2_0037.wav|group
/data/TORGO/dysarthric/M05_2_0005.wav|explore
/data/TORGO/dysarthric/M01_2_3_0255.wav|a roll of wire lay near the wall
/data/TORGO/dysarthric/M04_2_0227.wav|side
/data/TORGO/dysarthric/M01_2_3_0132.wav|they carried me off on the stretcher
/data/TORGO/dysarthric/M01_2_3_0280.wav|six
/data/TORGO/dysarthric/M05_2_0201.wav|it was a good win for us
/data/TORGO/dysarthric/F04_2_0201.wav|chop
/data/TORGO/dysarthric/M01_2_3_0274.wav|witty
/data/TORGO/dysarthric/M03_2_0048.wav|jagged
/data/TORGO/dysarthric/F04_1_0006.wav|yet he still thinks as swiftly as ever
/data/TORGO/dysarthric/F03_3_0109.wav|four
/data/TORGO/dysarthric/F04_1_0024.wav|jacket
/data/TORGO/dysarthric/F04_2_0002.wav|i looked up and noticed two old men
/data/TORGO/dysarthric/M02_2_0180.wav|cart
/data/TORGO/dysarthric/M05_2_0252.wav|city
/data/TORGO/dysarthric/M01_1_0020.wav|horn
/data/TORGO/dysarthric/M02_2_0164.wav|sitting
/data/TORGO/dysarthric/M05_2_0219.wav|day after day some new episode is reported
/data/TORGO/dysarthric/M05_2_0310.wav|sit
/data/TORGO/dysarthric/F03_3_0184.wav|we bought a brown chair
/data/TORGO/dysarthric/M05_2_0200.wav|blow
/data/TORGO/dysarthric/M01_2_3_0177.wav|day after day some new episode is reported
/data/TORGO/dysarthric/M02_1_0106.wav|dont ask me to carry an oily rag like that
/data/TORGO/dysarthric/M05_2_0160.wav|darn
/data/TORGO/dysarthric/F04_2_0049.wav|sigh
/data/TORGO/dysarthric/M04_1_0094.wav|when he speaks his voice is just a bit cracked and quivers a trifle
/data/TORGO/dysarthric/M02_1_0123.wav|cycle
/data/TORGO/dysarthric/F04_1_0170.wav|select
/data/TORGO/dysarthric/M01_2_3_0242.wav|i have had my bell rung
/data/TORGO/dysarthric/F04_2_0089.wav|pit
/data/TORGO/dysarthric/M03_2_0387.wav|quebec
/data/TORGO/dysarthric/M03_2_0057.wav|usually minus several buttons
/data/TORGO/dysarthric/M03_2_0236.wav|fate
/data/TORGO/dysarthric/M05_2_0077.wav|pad
/data/TORGO/dysarthric/M05_2_0345.wav|quicker
/data/TORGO/dysarthric/M03_2_0388.wav|only lawyers love millionaires
/data/TORGO/dysarthric/F03_1_0016.wav|swarm
/data/TORGO/dysarthric/M03_2_0349.wav|lima
/data/TORGO/dysarthric/M05_2_0106.wav|though
/data/TORGO/dysarthric/M03_2_0187.wav|everything went real smooth the sheriff said
/data/TORGO/dysarthric/M02_1_0149.wav|shoot
/data/TORGO/dysarthric/M01_1_0014.wav|fair
/data/TORGO/dysarthric/M04_2_0216.wav|mother sews yellow gingham aprons
/data/TORGO/dysarthric/M05_1_0019.wav|a long flowing beard clings to his chin
/data/TORGO/dysarthric/F04_2_0007.wav|play
/data/TORGO/dysarthric/M02_1_0067.wav|usually minus several buttons
/data/TORGO/dysarthric/M01_2_3_0121.wav|all the big baseball players get traded
/data/TORGO/dysarthric/F03_3_0057.wav|said
/data/TORGO/dysarthric/M04_2_0113.wav|knee
/data/TORGO/dysarthric/F01_1_0030.wav|the quick brown fox jumps over the lazy dog
/data/TORGO/dysarthric/M03_2_0378.wav|the books are very expensive
/data/TORGO/dysarthric/F03_2_0152.wav|tell
/data/TORGO/dysarthric/F04_2_0142.wav|lick
/data/TORGO/dysarthric/M03_2_0122.wav|wish
/data/TORGO/dysarthric/M02_2_0115.wav|kilo
/data/TORGO/dysarthric/M04_2_0112.wav|beat
/data/TORGO/dysarthric/M05_1_0009.wav|twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/dysarthric/M04_2_0074.wav|rave
/data/TORGO/dysarthric/M02_1_0118.wav|but he always answers banana oil
/data/TORGO/dysarthric/M05_1_0023.wav|trade
/data/TORGO/dysarthric/M02_2_0236.wav|chip
/data/TORGO/dysarthric/M03_2_0312.wav|night after night they received annoying phone calls
/data/TORGO/dysarthric/M05_2_0230.wav|written
/data/TORGO/dysarthric/M01_2_3_0123.wav|slay
